title,first_line,keyword1,keyword2,keyword3,mood,line1,line2,line3,isEnglish.no,isEnglish.yes,isGoodPoem.no,isGoodPoem.yes,reflectsMood.no,reflectsMood.yes,rhymes.no,rhymes.yes,whichKeywords.key1,whichKeywords.key2,whichKeywords.key3
SCALE (Falling Up),"If I could only see the scale,",scale,pounds,weight,Sad,That show my pounds in weight,Instead I see a beach-ed whale,With too much on her plate,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
SCALE (Falling Up),"If I could only see the scale,",scale,pounds,weight,Sad,That show my pounds in weight,Instead I see a beach-ed whale,With too much on her plate,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
SCALE (Falling Up),"If I could only see the scale,",scale,pounds,weight,Sad,That show my pounds in weight,Instead I see a beach-ed whale,With too much on her plate,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
THE ACROBATS (Where the Sidewalk Ends),Iâ€™ll swing,trapeze,sneeze,swing,Funny,on the trapeze,Machine swing (sounds like sewing) -,make sure not to sneeze,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
THE ACROBATS (Where the Sidewalk Ends),Iâ€™ll swing,trapeze,sneeze,swing,Funny,on the trapeze,Machine swing (sounds like sewing) -,make sure not to sneeze,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
THE ACROBATS (Where the Sidewalk Ends),Iâ€™ll swing,trapeze,sneeze,swing,Funny,on the trapeze,Machine swing (sounds like sewing) -,make sure not to sneeze,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
THE ACROBATS (Where the Sidewalk Ends),Iâ€™ll swing,trapeze,sneeze,swing,Funny,On the trapeze,I'll swing,Until I sneeze.,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
THE ACROBATS (Where the Sidewalk Ends),Iâ€™ll swing,trapeze,sneeze,swing,Funny,On the trapeze,I'll swing,Until I sneeze.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
THE ACROBATS (Where the Sidewalk Ends),Iâ€™ll swing,trapeze,sneeze,swing,Funny,On the trapeze,I'll swing,Until I sneeze.,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
THE ACROBATS (Where the Sidewalk Ends),Iâ€™ll swing,trapeze,sneeze,swing,Funny,From a trapeze,For a fling,And hope I don't sneeze!,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
THE ACROBATS (Where the Sidewalk Ends),Iâ€™ll swing,trapeze,sneeze,swing,Funny,From a trapeze,For a fling,And hope I don't sneeze!,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
THE ACROBATS (Where the Sidewalk Ends),Iâ€™ll swing,trapeze,sneeze,swing,Funny,From a trapeze,For a fling,And hope I don't sneeze!,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
A LIGHT IN THE ATTIC (A Light in the Attic),Thereâ€™s a light on in the attic.,attic,dark,inside,Neutral,Neutral,Neutral,Neutral,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
A LIGHT IN THE ATTIC (A Light in the Attic),Thereâ€™s a light on in the attic.,attic,dark,inside,Neutral,Neutral,Neutral,Neutral,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
A LIGHT IN THE ATTIC (A Light in the Attic),Thereâ€™s a light on in the attic.,attic,dark,inside,Neutral,Neutral,Neutral,Neutral,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
A LIGHT IN THE ATTIC (A Light in the Attic),Thereâ€™s a light on in the attic.,attic,dark,inside,Neutral,where the dark shadows cast sparkles into the abyss,inside the doves take flight and the squirrel's delight with behaviour that is dramatic,if only to mark the time between the morning's first dew and the evenings short but sweet indigo kiss,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
A LIGHT IN THE ATTIC (A Light in the Attic),Thereâ€™s a light on in the attic.,attic,dark,inside,Neutral,where the dark shadows cast sparkles into the abyss,inside the doves take flight and the squirrel's delight with behaviour that is dramatic,if only to mark the time between the morning's first dew and the evenings short but sweet indigo kiss,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
A LIGHT IN THE ATTIC (A Light in the Attic),Thereâ€™s a light on in the attic.,attic,dark,inside,Neutral,where the dark shadows cast sparkles into the abyss,inside the doves take flight and the squirrel's delight with behaviour that is dramatic,if only to mark the time between the morning's first dew and the evenings short but sweet indigo kiss,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
A LIGHT IN THE ATTIC (A Light in the Attic),Thereâ€™s a light on in the attic.,attic,dark,inside,Neutral,I turn it on when it's dark.,Most cars are static,inside a car park.,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
A LIGHT IN THE ATTIC (A Light in the Attic),Thereâ€™s a light on in the attic.,attic,dark,inside,Neutral,I turn it on when it's dark.,Most cars are static,inside a car park.,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
A LIGHT IN THE ATTIC (A Light in the Attic),Thereâ€™s a light on in the attic.,attic,dark,inside,Neutral,I turn it on when it's dark.,Most cars are static,inside a car park.,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
THE WORST (Where the Sidewalk Ends),"When singing songs of scariness,",ferocious,beast,scariness,Funny,"And fear of the beast is real,","Just prance about in your underwear,",And the ferocious beast will kneel.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
THE WORST (Where the Sidewalk Ends),"When singing songs of scariness,",ferocious,beast,scariness,Funny,"And fear of the beast is real,","Just prance about in your underwear,",And the ferocious beast will kneel.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
THE WORST (Where the Sidewalk Ends),"When singing songs of scariness,",ferocious,beast,scariness,Funny,"And fear of the beast is real,","Just prance about in your underwear,",And the ferocious beast will kneel.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
THE WORST (Where the Sidewalk Ends),"When singing songs of scariness,",ferocious,beast,scariness,Funny,"Of bloodiness and hairyness,",I feel obligated to remind you,Of the most ferocious beast of all,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
THE WORST (Where the Sidewalk Ends),"When singing songs of scariness,",ferocious,beast,scariness,Funny,"Of bloodiness and hairyness,",I feel obligated to remind you,Of the most ferocious beast of all,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
THE WORST (Where the Sidewalk Ends),"When singing songs of scariness,",ferocious,beast,scariness,Funny,"Of bloodiness and hairyness,",I feel obligated to remind you,Of the most ferocious beast of all,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
THE WORST (Where the Sidewalk Ends),"When singing songs of scariness,",ferocious,beast,scariness,Funny,With ferocious words awhirl.,"Beast and the goblin scariness,",Around us all will twirl.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
THE WORST (Where the Sidewalk Ends),"When singing songs of scariness,",ferocious,beast,scariness,Funny,With ferocious words awhirl.,"Beast and the goblin scariness,",Around us all will twirl.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
THE WORST (Where the Sidewalk Ends),"When singing songs of scariness,",ferocious,beast,scariness,Funny,With ferocious words awhirl.,"Beast and the goblin scariness,",Around us all will twirl.,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
CRYSTAL BALL (Falling Up),Come see your life in my crystal glassâ€”,crystal,past,lunch,Funny,There's something here I can't get past,Your picnic lunch on the grass,Was so amazingly vast.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
CRYSTAL BALL (Falling Up),Come see your life in my crystal glassâ€”,crystal,past,lunch,Funny,There's something here I can't get past,Your picnic lunch on the grass,Was so amazingly vast.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
CRYSTAL BALL (Falling Up),Come see your life in my crystal glassâ€”,crystal,past,lunch,Funny,There's something here I can't get past,Your picnic lunch on the grass,Was so amazingly vast.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
CRYSTAL BALL (Falling Up),Come see your life in my crystal glassâ€”,crystal,past,lunch,Funny,Come to have lunch and where your dress .,Dreams your life in the crystal glass.,Past your dreams where you have lunch .,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
CRYSTAL BALL (Falling Up),Come see your life in my crystal glassâ€”,crystal,past,lunch,Funny,Come to have lunch and where your dress .,Dreams your life in the crystal glass.,Past your dreams where you have lunch .,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
CRYSTAL BALL (Falling Up),Come see your life in my crystal glassâ€”,crystal,past,lunch,Funny,Come to have lunch and where your dress .,Dreams your life in the crystal glass.,Past your dreams where you have lunch .,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
CRYSTAL BALL (Falling Up),Come see your life in my crystal glassâ€”,crystal,past,lunch,Funny,Look deep within and see the past.,and then it hits you like a  punch.,Oh my lord I forgot my lunch.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
CRYSTAL BALL (Falling Up),Come see your life in my crystal glassâ€”,crystal,past,lunch,Funny,Look deep within and see the past.,and then it hits you like a  punch.,Oh my lord I forgot my lunch.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
CRYSTAL BALL (Falling Up),Come see your life in my crystal glassâ€”,crystal,past,lunch,Funny,Look deep within and see the past.,and then it hits you like a  punch.,Oh my lord I forgot my lunch.,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
HOW NOT TO HAVE TO DRY THE DISHES (Falling Up),If you have to dry the dishes,drop,dishes,chore,Funny,you have to know the chore,and if you drop the dishes,you have to wash some more,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HOW NOT TO HAVE TO DRY THE DISHES (Falling Up),If you have to dry the dishes,drop,dishes,chore,Funny,you have to know the chore,and if you drop the dishes,you have to wash some more,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HOW NOT TO HAVE TO DRY THE DISHES (Falling Up),If you have to dry the dishes,drop,dishes,chore,Funny,you have to know the chore,and if you drop the dishes,you have to wash some more,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HOW NOT TO HAVE TO DRY THE DISHES (Falling Up),If you have to dry the dishes,drop,dishes,chore,Funny,do not groan at this chore,but while you dry the dishes,be sure they don't fall to the floor,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HOW NOT TO HAVE TO DRY THE DISHES (Falling Up),If you have to dry the dishes,drop,dishes,chore,Funny,do not groan at this chore,but while you dry the dishes,be sure they don't fall to the floor,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HOW NOT TO HAVE TO DRY THE DISHES (Falling Up),If you have to dry the dishes,drop,dishes,chore,Funny,do not groan at this chore,but while you dry the dishes,be sure they don't fall to the floor,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
HOW NOT TO HAVE TO DRY THE DISHES (Falling Up),If you have to dry the dishes,drop,dishes,chore,Funny,Please don't think it is a chore,If you were swimming with the fishes,You would despise it even more.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HOW NOT TO HAVE TO DRY THE DISHES (Falling Up),If you have to dry the dishes,drop,dishes,chore,Funny,Please don't think it is a chore,If you were swimming with the fishes,You would despise it even more.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HOW NOT TO HAVE TO DRY THE DISHES (Falling Up),If you have to dry the dishes,drop,dishes,chore,Funny,Please don't think it is a chore,If you were swimming with the fishes,You would despise it even more.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
WARNING (Where the Sidewalk Ends),Inside everybodyâ€™s nose,sharp-toothed,bite,nail,Neutral,A sharp-toothed beast resides.,His nail can scratch his toes,His bite can raise the tides.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
WARNING (Where the Sidewalk Ends),Inside everybodyâ€™s nose,sharp-toothed,bite,nail,Neutral,A sharp-toothed beast resides.,His nail can scratch his toes,His bite can raise the tides.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
WARNING (Where the Sidewalk Ends),Inside everybodyâ€™s nose,sharp-toothed,bite,nail,Neutral,A sharp-toothed beast resides.,His nail can scratch his toes,His bite can raise the tides.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
WARNING (Where the Sidewalk Ends),Inside everybodyâ€™s nose,sharp-toothed,bite,nail,Neutral,sharp-toothed hairs that bite,As winter air travels and strikes a pose,Like a nail holding together a kite,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
WARNING (Where the Sidewalk Ends),Inside everybodyâ€™s nose,sharp-toothed,bite,nail,Neutral,sharp-toothed hairs that bite,As winter air travels and strikes a pose,Like a nail holding together a kite,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
WARNING (Where the Sidewalk Ends),Inside everybodyâ€™s nose,sharp-toothed,bite,nail,Neutral,sharp-toothed hairs that bite,As winter air travels and strikes a pose,Like a nail holding together a kite,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
WARNING (Where the Sidewalk Ends),Inside everybodyâ€™s nose,sharp-toothed,bite,nail,Neutral,And underneath their nail,are the same molecules of a sharp toothed shark,who's bite will make you wail,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
WARNING (Where the Sidewalk Ends),Inside everybodyâ€™s nose,sharp-toothed,bite,nail,Neutral,And underneath their nail,are the same molecules of a sharp toothed shark,who's bite will make you wail,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
WARNING (Where the Sidewalk Ends),Inside everybodyâ€™s nose,sharp-toothed,bite,nail,Neutral,And underneath their nail,are the same molecules of a sharp toothed shark,who's bite will make you wail,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
CAPTAIN HOOK (Where the Sidewalk Ends),Captain Hook must remember,hook,captain,careful,Funny,Not to scratch his toes.,Captain Hook must watch out,And never pick his nose.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
CAPTAIN HOOK (Where the Sidewalk Ends),Captain Hook must remember,hook,captain,careful,Funny,Not to scratch his toes.,Captain Hook must watch out,And never pick his nose.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
CAPTAIN HOOK (Where the Sidewalk Ends),Captain Hook must remember,hook,captain,careful,Funny,Not to scratch his toes.,Captain Hook must watch out,And never pick his nose.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
CAPTAIN HOOK (Where the Sidewalk Ends),Captain Hook must remember,hook,captain,careful,Funny,Careful read the funny words .,People around  him they looking,Funny words Captain Hook writing .,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
CAPTAIN HOOK (Where the Sidewalk Ends),Captain Hook must remember,hook,captain,careful,Funny,Careful read the funny words .,People around  him they looking,Funny words Captain Hook writing .,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
CAPTAIN HOOK (Where the Sidewalk Ends),Captain Hook must remember,hook,captain,careful,Funny,Careful read the funny words .,People around  him they looking,Funny words Captain Hook writing .,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
CAPTAIN HOOK (Where the Sidewalk Ends),Captain Hook must remember,hook,captain,careful,Funny,How he lost his hand.,"If he can't remember,",Careful- PETER PAN.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
CAPTAIN HOOK (Where the Sidewalk Ends),Captain Hook must remember,hook,captain,careful,Funny,How he lost his hand.,"If he can't remember,",Careful- PETER PAN.,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
CAPTAIN HOOK (Where the Sidewalk Ends),Captain Hook must remember,hook,captain,careful,Funny,How he lost his hand.,"If he can't remember,",Careful- PETER PAN.,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
MY ZOOOTCH (Every Thing On It),"I never have nightmares,",nightmares,never,have,Funny,I always have day dreams,The problem that always scares,Is that I don't know what that means!,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
MY ZOOOTCH (Every Thing On It),"I never have nightmares,",nightmares,never,have,Funny,I always have day dreams,The problem that always scares,Is that I don't know what that means!,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
MY ZOOOTCH (Every Thing On It),"I never have nightmares,",nightmares,never,have,Funny,I always have day dreams,The problem that always scares,Is that I don't know what that means!,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
MY ZOOOTCH (Every Thing On It),"I never have nightmares,",nightmares,never,have,Funny,Though I dream every night.,The monsters visit me and no one cares,I am the one to give them a fright.,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
MY ZOOOTCH (Every Thing On It),"I never have nightmares,",nightmares,never,have,Funny,Though I dream every night.,The monsters visit me and no one cares,I am the one to give them a fright.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
MY ZOOOTCH (Every Thing On It),"I never have nightmares,",nightmares,never,have,Funny,Though I dream every night.,The monsters visit me and no one cares,I am the one to give them a fright.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
MY ZOOOTCH (Every Thing On It),"I never have nightmares,",nightmares,never,have,Funny,I sleep during the DAY.,"If I have a nightmare,",It's best to stay away.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
MY ZOOOTCH (Every Thing On It),"I never have nightmares,",nightmares,never,have,Funny,I sleep during the DAY.,"If I have a nightmare,",It's best to stay away.,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
MY ZOOOTCH (Every Thing On It),"I never have nightmares,",nightmares,never,have,Funny,I sleep during the DAY.,"If I have a nightmare,",It's best to stay away.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
NOPE (Falling Up),I put a piece of cantaloupe,cantaloupe,microscope,nope,Funny,Underneath the microscrope,and even though my mom said nope,"I quickly ate it, it was dope",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
NOPE (Falling Up),I put a piece of cantaloupe,cantaloupe,microscope,nope,Funny,Underneath the microscrope,and even though my mom said nope,"I quickly ate it, it was dope",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
NOPE (Falling Up),I put a piece of cantaloupe,cantaloupe,microscope,nope,Funny,Underneath the microscrope,and even though my mom said nope,"I quickly ate it, it was dope",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
NOPE (Falling Up),I put a piece of cantaloupe,cantaloupe,microscope,nope,Funny,the cantaloupe move to the edge,there is my aunt with a microscope,trying to tell me that is a veg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
NOPE (Falling Up),I put a piece of cantaloupe,cantaloupe,microscope,nope,Funny,the cantaloupe move to the edge,there is my aunt with a microscope,trying to tell me that is a veg,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
NOPE (Falling Up),I put a piece of cantaloupe,cantaloupe,microscope,nope,Funny,the cantaloupe move to the edge,there is my aunt with a microscope,trying to tell me that is a veg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
NOPE (Falling Up),I put a piece of cantaloupe,cantaloupe,microscope,nope,Funny,under the microscope to take a quick peek.,"Looking for the secret to the cantaloupe's sweetness, but nope,","Its sweetness secrets I could not find, which makes me mope.",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
NOPE (Falling Up),I put a piece of cantaloupe,cantaloupe,microscope,nope,Funny,under the microscope to take a quick peek.,"Looking for the secret to the cantaloupe's sweetness, but nope,","Its sweetness secrets I could not find, which makes me mope.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
NOPE (Falling Up),I put a piece of cantaloupe,cantaloupe,microscope,nope,Funny,under the microscope to take a quick peek.,"Looking for the secret to the cantaloupe's sweetness, but nope,","Its sweetness secrets I could not find, which makes me mope.",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
MY RULES (Where the Sidewalk Ends),"If you want to marry me, hereâ€™s what youâ€™ll have to do:",marry,rules,troubled,Funny,"Be polite and thoughtful, following all the rules.",I won't be troubled or wed by a grumpy rude man,"No, only a kind and caring soul will do.",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
MY RULES (Where the Sidewalk Ends),"If you want to marry me, hereâ€™s what youâ€™ll have to do:",marry,rules,troubled,Funny,"Be polite and thoughtful, following all the rules.",I won't be troubled or wed by a grumpy rude man,"No, only a kind and caring soul will do.",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
MY RULES (Where the Sidewalk Ends),"If you want to marry me, hereâ€™s what youâ€™ll have to do:",marry,rules,troubled,Funny,"Be polite and thoughtful, following all the rules.",I won't be troubled or wed by a grumpy rude man,"No, only a kind and caring soul will do.",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
MY RULES (Where the Sidewalk Ends),"If you want to marry me, hereâ€™s what youâ€™ll have to do:",marry,rules,troubled,Funny,You must learn how to make a perfect chicken-dumpling stew.,"And you must sew my holey socks,","And soothe my troubled mind,",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
MY RULES (Where the Sidewalk Ends),"If you want to marry me, hereâ€™s what youâ€™ll have to do:",marry,rules,troubled,Funny,You must learn how to make a perfect chicken-dumpling stew.,"And you must sew my holey socks,","And soothe my troubled mind,",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
MY RULES (Where the Sidewalk Ends),"If you want to marry me, hereâ€™s what youâ€™ll have to do:",marry,rules,troubled,Funny,You must learn how to make a perfect chicken-dumpling stew.,"And you must sew my holey socks,","And soothe my troubled mind,",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
MY RULES (Where the Sidewalk Ends),"If you want to marry me, hereâ€™s what youâ€™ll have to do:",marry,rules,troubled,Funny,You must learn how to make a perfect chicken-dumpling stew.,"And you must sew my holey socks,","And soothe my troubled mind,",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
MY RULES (Where the Sidewalk Ends),"If you want to marry me, hereâ€™s what youâ€™ll have to do:",marry,rules,troubled,Funny,You must learn how to make a perfect chicken-dumpling stew.,"And you must sew my holey socks,","And soothe my troubled mind,",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
MY RULES (Where the Sidewalk Ends),"If you want to marry me, hereâ€™s what youâ€™ll have to do:",marry,rules,troubled,Funny,You must learn how to make a perfect chicken-dumpling stew.,"And you must sew my holey socks,","And soothe my troubled mind,",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
DIVING BOARD (Falling Up),Youâ€™ve been up on that diving board,diving,board,dive,Funny,Won't you take a dive?,You've been on that diving board since dawn,and it's 11:35.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
DIVING BOARD (Falling Up),Youâ€™ve been up on that diving board,diving,board,dive,Funny,Won't you take a dive?,You've been on that diving board since dawn,and it's 11:35.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
DIVING BOARD (Falling Up),Youâ€™ve been up on that diving board,diving,board,dive,Funny,Won't you take a dive?,You've been on that diving board since dawn,and it's 11:35.,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
DIVING BOARD (Falling Up),Youâ€™ve been up on that diving board,diving,board,dive,Funny,Looking to take a sharp dive,And if you knew what all this was truly for,You would have taken the slide,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DIVING BOARD (Falling Up),Youâ€™ve been up on that diving board,diving,board,dive,Funny,Looking to take a sharp dive,And if you knew what all this was truly for,You would have taken the slide,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
