"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.title","Input.first_line","Input.keyword1","Input.keyword2","Input.keyword3","Input.mood","Answer.line1","Answer.line2","Answer.line3","Approve","Reject"
"3P4C70TRMRWQVYEMF26TMT8R77VLGS","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3R5F3LQFV3Z1FKAI8OFCN0OGTO5ZOV","A3OYZK65C2G39N","Submitted","Tue Apr 16 23:41:00 PDT 2019","Tue Apr 16 23:45:08 PDT 2019","Fri Apr 19 23:45:08 PDT 2019","","","","248","0% (0/0)","0% (0/0)","0% (0/0)","SCALE (Falling Up)","If I could only see the scale,","scale","pounds","weight","Sad","I would not feel like such  a whale","IM guessing me in at  300 pounds and eight","but only the scale knows my true weight.",,
"3M47JKRKCXGTJY5X90O35X9WTTT68P","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3A1PQ49WVIWUS73NW0BUBX734N71HD","A2UXHHB01WOTI2","Submitted","Wed Apr 17 04:34:00 PDT 2019","Wed Apr 17 04:36:42 PDT 2019","Sat Apr 20 04:36:42 PDT 2019","","","","162","0% (0/0)","0% (0/0)","0% (0/0)","THE ACROBATS (Where the Sidewalk Ends)","I’ll swing","trapeze","sneeze","swing","Funny","like in a trapeze.","While I am sneezing.","I'll swing.",,
"3M47JKRKCXGTJY5X90O35X9WTTT68P","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3F0BG9B9MQ2UPO8EVGWRY7TJX5VY7H","A3OYZK65C2G39N","Submitted","Wed Apr 17 00:24:02 PDT 2019","Wed Apr 17 00:26:42 PDT 2019","Sat Apr 20 00:26:42 PDT 2019","","","","160","0% (0/0)","0% (0/0)","0% (0/0)","THE ACROBATS (Where the Sidewalk Ends)","I’ll swing","trapeze","sneeze","swing","Funny","and catch you on the trapeze","i wont drop you ,oh no","this feather boa made me sneeze!",,
"3M47JKRKCXGTJY5X90O35X9WTTT68P","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3U5NZHP4LSHX9ZMPH2MKCTP172JHP1","A3HT13QMYIQ6Q5","Submitted","Tue Apr 16 23:25:10 PDT 2019","Tue Apr 16 23:26:44 PDT 2019","Fri Apr 19 23:26:44 PDT 2019","","","","94","0% (0/0)","0% (0/0)","0% (0/0)","THE ACROBATS (Where the Sidewalk Ends)","I’ll swing","trapeze","sneeze","swing","Funny","the trapeze arouud the bed","so you won't be fed","when you sneeze all over my head",,
"3XU80RHWHZVELAEHE95BRN9DVGR44V","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","388U7OUMF8G7ACW8WMJOBWQZM4S0RZ","A3TEVNU2YYO1VH","Submitted","Wed Apr 17 03:32:20 PDT 2019","Wed Apr 17 03:37:08 PDT 2019","Sat Apr 20 03:37:08 PDT 2019","","","","288","100% (1/1)","100% (1/1)","100% (1/1)","A LIGHT IN THE ATTIC (A Light in the Attic)","There’s a light on in the attic.","attic","dark","inside","Neutral","It's dark outside,","but the shining inside the house","creates balance in my world.",,
"3XU80RHWHZVELAEHE95BRN9DVGR44V","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3MRNMEIQW6LQ6Y2P3EAN4R1JAY1LD6","AV396BH984DZX","Submitted","Tue Apr 16 16:21:38 PDT 2019","Tue Apr 16 16:29:32 PDT 2019","Fri Apr 19 16:29:32 PDT 2019","","","","474","0% (0/0)","0% (0/0)","0% (0/0)","A LIGHT IN THE ATTIC (A Light in the Attic)","There’s a light on in the attic.","attic","dark","inside","Neutral","Now the dark has company","Inside the attic are shadows","A marriage of dark and light",,
"3XU80RHWHZVELAEHE95BRN9DVGR44V","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3Y4W8Q93L0ZT23EJHICTR0ZL1ZZDVJ","A3OYZK65C2G39N","Submitted","Wed Apr 17 01:06:05 PDT 2019","Wed Apr 17 01:08:16 PDT 2019","Sat Apr 20 01:08:16 PDT 2019","","","","131","0% (0/0)","0% (0/0)","0% (0/0)","A LIGHT IN THE ATTIC (A Light in the Attic)","There’s a light on in the attic.","attic","dark","inside","Neutral","its not dark but do not panic","its probably just that ghost,","who likes inside our attic the most!",,
"3PMR2DOWOOGWHTIHSEOLWFFRVCM450","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","37UEWGM5HUN7H1HQS5NOP199RVB1RE","A3HT13QMYIQ6Q5","Submitted","Tue Apr 16 23:10:08 PDT 2019","Tue Apr 16 23:11:28 PDT 2019","Fri Apr 19 23:11:28 PDT 2019","","","","80","0% (0/0)","0% (0/0)","0% (0/0)","THE WORST (Where the Sidewalk Ends)","When singing songs of scariness,","ferocious","beast","scariness","Funny","don't be scared of the beast,","even though its ferocious,","it loves a vegetable feast",,
"3PMR2DOWOOGWHTIHSEOLWFFRVCM450","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3QXNC7EIPJA16C0M25J2KBQ5GIU90T","A2UXHHB01WOTI2","Submitted","Wed Apr 17 04:54:03 PDT 2019","Wed Apr 17 04:56:11 PDT 2019","Sat Apr 20 04:56:11 PDT 2019","","","","128","0% (0/0)","0% (0/0)","0% (0/0)","THE WORST (Where the Sidewalk Ends)","When singing songs of scariness,","ferocious","beast","scariness","Funny","A freaky beast will appear.","The scariness that I will feel,","Will make me run just like deer.",,
"3PMR2DOWOOGWHTIHSEOLWFFRVCM450","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3U84XHCDIDSXBR00P40392IBCY64ZT","A301AXWA83ICWC","Submitted","Wed Apr 17 06:09:45 PDT 2019","Wed Apr 17 06:10:38 PDT 2019","Sat Apr 20 06:10:38 PDT 2019","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","THE WORST (Where the Sidewalk Ends)","When singing songs of scariness,","ferocious","beast","scariness","Funny","Do not forget the ferocious beast","He lurks in rooms of emptiness","and eats a pantry feast",,
"388CL5C1RJ24VU9XZ8OB7TKSM78LHR","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3FDJT1UU75NKIF5E38G3RF0C8JKK5K","A33BQSQETWHO8R","Submitted","Tue Apr 16 22:55:50 PDT 2019","Tue Apr 16 22:56:57 PDT 2019","Fri Apr 19 22:56:57 PDT 2019","","","","67","0% (0/0)","0% (0/0)","0% (0/0)","CRYSTAL BALL (Falling Up)","Come see your life in my crystal glass—","crystal","past","lunch","Funny","Come see your life in my crystal glass—","Twenty-five cents is all you pay.","Let me look into your past—",,
"388CL5C1RJ24VU9XZ8OB7TKSM78LHR","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3Z2R0DQ0JITPXIUHP332VDKV4CW2EG","AW8852WTZYC7L","Submitted","Tue Apr 16 22:41:04 PDT 2019","Tue Apr 16 22:45:29 PDT 2019","Fri Apr 19 22:45:29 PDT 2019","","","","265","0% (0/0)","0% (0/0)","0% (0/0)","CRYSTAL BALL (Falling Up)","Come see your life in my crystal glass—","crystal","past","lunch","Funny","as i have seen you in the past.","eating lunch with friends, having a good time.","as you all rap and rhyme, oh what a time.",,
"388CL5C1RJ24VU9XZ8OB7TKSM78LHR","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3ZR9AIQJUCO096UALANB33FPUPP40Z","AN3B8NMGJ4JM4","Submitted","Tue Apr 16 20:05:54 PDT 2019","Tue Apr 16 20:09:11 PDT 2019","Fri Apr 19 20:09:11 PDT 2019","","","","197","0% (0/0)","0% (0/0)","0% (0/0)","CRYSTAL BALL (Falling Up)","Come see your life in my crystal glass—","crystal","past","lunch","Funny","IT IS LIKE A BRICK","NOT TRANLUCENT","AND HEAVY",,
"3JMQI2OLFZKD7E7GPPL0T09JZAFDNC","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","31LVTDXBL8PK78LULF579GINP1GLR4","A3HT13QMYIQ6Q5","Submitted","Tue Apr 16 23:21:08 PDT 2019","Tue Apr 16 23:23:30 PDT 2019","Fri Apr 19 23:23:30 PDT 2019","","","","142","0% (0/0)","0% (0/0)","0% (0/0)","HOW NOT TO HAVE TO DRY THE DISHES (Falling Up)","If you have to dry the dishes","drop","dishes","chore","Funny","don't think of it as a chore,","just drop it in the dishwasaher","and it'll keep drying it some more",,
"3JMQI2OLFZKD7E7GPPL0T09JZAFDNC","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3A4NIXBJ77ETAS82G79QNHODJEZLMY","A3HRT1N203Q955","Submitted","Tue Apr 16 21:19:34 PDT 2019","Tue Apr 16 21:21:00 PDT 2019","Fri Apr 19 21:21:00 PDT 2019","","","","86","0% (0/0)","0% (0/0)","0% (0/0)","HOW NOT TO HAVE TO DRY THE DISHES (Falling Up)","If you have to dry the dishes","drop","dishes","chore","Funny","don't put a mushy food in it","afterall, you will let it dry again","Oh these chores make me sick",,
"3JMQI2OLFZKD7E7GPPL0T09JZAFDNC","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3R3YRB5GRGIVRHM7SIBM5DPW2MCUAM","A1Z3JC2PW0L1NY","Submitted","Tue Apr 16 17:17:26 PDT 2019","Tue Apr 16 17:19:00 PDT 2019","Fri Apr 19 17:19:00 PDT 2019","","","","94","0% (0/0)","0% (0/0)","0% (0/0)","HOW NOT TO HAVE TO DRY THE DISHES (Falling Up)","If you have to dry the dishes","drop","dishes","chore","Funny","make sure not a one do you drop","I know it's always a chore for you","but please don't use the mop!",,
"3C8QQOM6JPG4RPKH5Q6W75L7MKNLIK","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","35BLDD71I7CW54JF901QISIOPGGVZ5","A3HRT1N203Q955","Submitted","Tue Apr 16 21:00:16 PDT 2019","Tue Apr 16 21:03:37 PDT 2019","Fri Apr 19 21:03:37 PDT 2019","","","","201","0% (0/0)","0% (0/0)","0% (0/0)","WARNING (Where the Sidewalk Ends)","Inside everybody’s nose","sharp-toothed","bite","nail","Neutral","It crushes and grinds food","Up and down grinding and crushing","It's crystal clear accessory",,
"3C8QQOM6JPG4RPKH5Q6W75L7MKNLIK","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3M81GAB8A1Y8IYKIHNRDQNCDHLZQBK","A3HT13QMYIQ6Q5","Submitted","Tue Apr 16 23:15:14 PDT 2019","Tue Apr 16 23:18:45 PDT 2019","Fri Apr 19 23:18:45 PDT 2019","","","","211","0% (0/0)","0% (0/0)","0% (0/0)","WARNING (Where the Sidewalk Ends)","Inside everybody’s nose","sharp-toothed","bite","nail","Neutral","theres a mouth underneath,","inside there lies a tool to bite your nail","the sharp-toothed teeth never fail",,
"3C8QQOM6JPG4RPKH5Q6W75L7MKNLIK","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3XIQGXAUMDN5PJI4QKAPFTMAVZY7XH","A3OYZK65C2G39N","Submitted","Tue Apr 16 23:45:09 PDT 2019","Tue Apr 16 23:48:20 PDT 2019","Fri Apr 19 23:48:20 PDT 2019","","","","191","0% (0/0)","0% (0/0)","0% (0/0)","WARNING (Where the Sidewalk Ends)","Inside everybody’s nose","sharp-toothed","bite","nail","Neutral","sometimes a green booger grows","everyone has a sharp tooth bite","with tooth and nails  sometimes we fight",,
"31JUPBOORNJB2J84W4U5UGRTJOI8LZ","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","379J5II41PVVY4GPZ9L7A9J4ADXELT","A3OYZK65C2G39N","Submitted","Wed Apr 17 00:52:04 PDT 2019","Wed Apr 17 01:03:51 PDT 2019","Sat Apr 20 01:03:51 PDT 2019","","","","707","0% (0/0)","0% (0/0)","0% (0/0)","CAPTAIN HOOK (Where the Sidewalk Ends)","Captain Hook must remember","hook","captain","careful","Funny","santa comes every december,","of captain hooks antics  good little boys  be aware","be in bed be very careful   when santa comes you best be there!",,
"31JUPBOORNJB2J84W4U5UGRTJOI8LZ","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","37TRT2X24R6RWBG5MX74TM0R3Q6BJD","A3CEO8VV1ZMXY0","Submitted","Tue Apr 16 22:51:02 PDT 2019","Tue Apr 16 22:52:56 PDT 2019","Fri Apr 19 22:52:56 PDT 2019","","","","114","0% (0/0)","0% (0/0)","0% (0/0)","CAPTAIN HOOK (Where the Sidewalk Ends)","Captain Hook must remember","hook","captain","careful","Funny","Captain Hook must remember","Not to scratch his toes.","Captain Hook must watch out",,
"31JUPBOORNJB2J84W4U5UGRTJOI8LZ","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3VJ40NV2QJ25T81J2WQU1CNZ8RHOT0","A3HT13QMYIQ6Q5","Submitted","Tue Apr 16 23:07:32 PDT 2019","Tue Apr 16 23:09:05 PDT 2019","Fri Apr 19 23:09:05 PDT 2019","","","","93","0% (0/0)","0% (0/0)","0% (0/0)","CAPTAIN HOOK (Where the Sidewalk Ends)","Captain Hook must remember","hook","captain","careful","Funny","that its almost December,","he has to be careful not to slide,","but his hook makes up for a nice ride",,
"3PEG1BH7AE6JKBOTEG2E6I4F2UYBKY","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3M0BCWMB8WBD2VG4TWQJICUZ5NBWBR","A2UXHHB01WOTI2","Submitted","Wed Apr 17 04:50:09 PDT 2019","Wed Apr 17 04:52:37 PDT 2019","Sat Apr 20 04:52:37 PDT 2019","","","","148","0% (0/0)","0% (0/0)","0% (0/0)","MY ZOOOTCH (Every Thing On It)","I never have nightmares,","nightmares","never","have","Funny","Never as I sleep.","I do have dreams tho,","that cause me to peep.",,
"3PEG1BH7AE6JKBOTEG2E6I4F2UYBKY","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3R0T90IZ1TR0FEIASRIW7TETTKYGCW","A2VMP1KLOXRHBV","Submitted","Wed Apr 17 00:59:55 PDT 2019","Wed Apr 17 01:01:17 PDT 2019","Sat Apr 20 01:01:17 PDT 2019","","","","82","0% (0/0)","0% (0/0)","0% (0/0)","MY ZOOOTCH (Every Thing On It)","I never have nightmares,","nightmares","never","have","Funny","Though some folks have nightmares every night.","Instead I have nightstallions","And that makes things all right.",,
"3PEG1BH7AE6JKBOTEG2E6I4F2UYBKY","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3TXWC2NHN0517LKYB72MUHWOBANS99","A3OYZK65C2G39N","Submitted","Wed Apr 17 00:13:55 PDT 2019","Wed Apr 17 00:17:51 PDT 2019","Sat Apr 20 00:17:51 PDT 2019","","","","236","0% (0/0)","0% (0/0)","0% (0/0)","MY ZOOOTCH (Every Thing On It)","I never have nightmares,","nightmares","never","have","Funny","Nightmares I have never had,","laughing and playing ,daydreaming all day","at night , too tired to chase scary things  or  run away.",,
"3PIOQ99R7Y1ZOGI2BKBP30D7LAANUW","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","33FOTY3KEN03BZS7A8XT06ANRU6C1H","A3D7OEB9J0KN0C","Submitted","Tue Apr 16 22:53:06 PDT 2019","Tue Apr 16 22:54:50 PDT 2019","Fri Apr 19 22:54:50 PDT 2019","","","","104","0% (0/0)","0% (0/0)","0% (0/0)","NOPE (Falling Up)","I put a piece of cantaloupe","cantaloupe","microscope","nope","Funny","Where you might ask?","It was no small feat","I shoved it into the microscope real neat!",,
"3PIOQ99R7Y1ZOGI2BKBP30D7LAANUW","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3WI0P0II62719WX28Y7JQ3AIGSCRDS","A3CEO8VV1ZMXY0","Submitted","Tue Apr 16 22:53:55 PDT 2019","Tue Apr 16 22:54:51 PDT 2019","Fri Apr 19 22:54:51 PDT 2019","","","","56","0% (0/0)","0% (0/0)","0% (0/0)","NOPE (Falling Up)","I put a piece of cantaloupe","cantaloupe","microscope","nope","Funny","I put a piece of cantaloupe","Underneath the microscope.","I saw a million strange things sleepin’,",,
"3PIOQ99R7Y1ZOGI2BKBP30D7LAANUW","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3YWRV122CTEH8TTSVKR89MJ1C02U8C","A3HRT1N203Q955","Submitted","Tue Apr 16 21:10:04 PDT 2019","Tue Apr 16 21:11:09 PDT 2019","Fri Apr 19 21:11:09 PDT 2019","","","","65","0% (0/0)","0% (0/0)","0% (0/0)","NOPE (Falling Up)","I put a piece of cantaloupe","cantaloupe","microscope","nope","Funny","I put a piece of cantaloupe","Inside the massive microscope","I said ""nope"", this is dope!",,
"302U8RURJZGZ1V72GALUZMFQZHJNVL","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3ATPCQ38J9PC8Q6C2J8B8YV9YCUAYB","A3D7OEB9J0KN0C","Submitted","Tue Apr 16 22:49:07 PDT 2019","Tue Apr 16 22:53:02 PDT 2019","Fri Apr 19 22:53:02 PDT 2019","","","","235","0% (0/0)","0% (0/0)","0% (0/0)","MY RULES (Where the Sidewalk Ends)","If you want to marry me, here’s what you’ll have to do:","marry","rules","troubled","Funny","I have a few rules just for you","Now don't be afraid, it's really just one","Whenever I'm troubled, don't make it doubled",,
"302U8RURJZGZ1V72GALUZMFQZHJNVL","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3F0BG9B9MQ2UPO8EVGWRY7TJX4M7YF","A1RAPUJ5KX6874","Submitted","Tue Apr 16 22:36:26 PDT 2019","Tue Apr 16 22:37:58 PDT 2019","Fri Apr 19 22:37:58 PDT 2019","","","","92","0% (0/0)","0% (0/0)","0% (0/0)","MY RULES (Where the Sidewalk Ends)","If you want to marry me, here’s what you’ll have to do:","marry","rules","troubled","Funny","Put my troubled past behind you","Let me make the rules","Cause I don't marry no fools",,
"302U8RURJZGZ1V72GALUZMFQZHJNVL","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3FE2ERCCZYN71G8CLFHAW2M2JOXPOX","A3JDR0YSWPKWV8","Submitted","Tue Apr 16 23:26:23 PDT 2019","Tue Apr 16 23:29:53 PDT 2019","Fri Apr 19 23:29:53 PDT 2019","","","","210","0% (0/0)","0% (0/0)","0% (0/0)","MY RULES (Where the Sidewalk Ends)","If you want to marry me, here’s what you’ll have to do:","marry","rules","troubled","Funny","No rulesif you love me too","If I troubled you, punish me too","Make a life funny, in presence of you",,
"3H5TOKO3D9YS0XIVXXYQOLTRR7X46G","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","30MVJZJNHNS88I18ODT82G51FPP9JL","A15VCKELIEEPJN","Submitted","Tue Apr 16 18:37:04 PDT 2019","Tue Apr 16 18:38:50 PDT 2019","Fri Apr 19 18:38:50 PDT 2019","","","","106","0% (0/0)","0% (0/0)","0% (0/0)","DIVING BOARD (Falling Up)","You’ve been up on that diving board","diving","board","dive","Funny","Bouncing so very high.","You've now left on the diving board.","Your speedo before the dive.",,
"3H5TOKO3D9YS0XIVXXYQOLTRR7X46G","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3NAPMVF0ZXU4O3F72VPWP3SEIPU27W","A3D7OEB9J0KN0C","Submitted","Tue Apr 16 22:59:13 PDT 2019","Tue Apr 16 23:02:24 PDT 2019","Fri Apr 19 23:02:24 PDT 2019","","","","191","0% (0/0)","0% (0/0)","0% (0/0)","DIVING BOARD (Falling Up)","You’ve been up on that diving board","diving","board","dive","Funny","Little man, little man","it's time to come down","Stan, Stan, Stan",,
