HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Title,Input.Poem,Answer.keyword1,Answer.keyword2,Answer.keyword3,Answer.mood,Approve,Reject
3QE4DGPGBRQUXQ719A7C0C6GLGR4GZ,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3PJ71Z61R5H1D1L4YON2YG9FLLP917,A2AV3RBSUUG7KB,Submitted,Fri Apr 12 11:34:19 PDT 2019,Fri Apr 12 11:35:00 PDT 2019,Mon Apr 15 11:35:00 PDT 2019,,,,41,0% (0/0),0% (0/0),0% (0/0),INVENTION (Where the Sidewalk Ends),"I’ve done it, I’ve done it!<br>Guess what I’ve done!<br>Invented a light that plugs into the sun.<br>The sun is bright enough,<br>The bulb is strong enough,<br>But, oh, there’s only one thing wrong…<br><br>The cord ain’t long enough.",enough,strong,done,Sad,,
3QE4DGPGBRQUXQ719A7C0C6GLGR4GZ,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3YMU66OBIONRWMTQEJWXIKB96NBHG0,A2WSCI9DQBH855,Submitted,Fri Apr 12 11:18:06 PDT 2019,Fri Apr 12 11:19:59 PDT 2019,Mon Apr 15 11:19:59 PDT 2019,,,,113,0% (0/0),0% (0/0),0% (0/0),INVENTION (Where the Sidewalk Ends),"I’ve done it, I’ve done it!<br>Guess what I’ve done!<br>Invented a light that plugs into the sun.<br>The sun is bright enough,<br>The bulb is strong enough,<br>But, oh, there’s only one thing wrong…<br><br>The cord ain’t long enough.",light,sun,bright,Happy,,
3ZCC2DXSD7JAHO6LSNHPN1HRLDFYYB,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3DQQ64TANH0F6PHEC18KDWZOM2CPWD,A3DZEICLZNLJVK,Submitted,Fri Apr 12 11:24:14 PDT 2019,Fri Apr 12 11:24:48 PDT 2019,Mon Apr 15 11:24:48 PDT 2019,,,,34,0% (0/0),0% (0/0),0% (0/0),WHO (Where the Sidewalk Ends),Who can kick a football<br>From here out to Afghanistan?<br>I can!<br>Who fought tigers in the street<br>While all the policemen ran and hid?<br>I did!<br>Who will fly and have X-ray eyes—<br>And be known as the man no bullet can kill?<br>I will!<br>Who can sit and tell lies all night?<br>I might!,Fought,Policemen,Bullet,Sad,,
3ZCC2DXSD7JAHO6LSNHPN1HRLDFYYB,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3P59JYT76MZRM1CEFYSXUZKW7Y8T2A,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 12:09:22 PDT 2019,Fri Apr 12 12:09:45 PDT 2019,Mon Apr 15 12:09:45 PDT 2019,,,,23,0% (0/0),0% (0/0),0% (0/0),WHO (Where the Sidewalk Ends),Who can kick a football<br>From here out to Afghanistan?<br>I can!<br>Who fought tigers in the street<br>While all the policemen ran and hid?<br>I did!<br>Who will fly and have X-ray eyes—<br>And be known as the man no bullet can kill?<br>I will!<br>Who can sit and tell lies all night?<br>I might!,can,will,might,Funny,,
3ZCC2DXSD7JAHO6LSNHPN1HRLDFYYB,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3RYC5T2D748AYT0SD7YEQXR7UPSPR9,A39BR7NYRDWC01,Submitted,Fri Apr 12 14:59:05 PDT 2019,Fri Apr 12 15:00:28 PDT 2019,Mon Apr 15 15:00:28 PDT 2019,,,,83,0% (0/0),0% (0/0),0% (0/0),WHO (Where the Sidewalk Ends),Who can kick a football<br>From here out to Afghanistan?<br>I can!<br>Who fought tigers in the street<br>While all the policemen ran and hid?<br>I did!<br>Who will fly and have X-ray eyes—<br>And be known as the man no bullet can kill?<br>I will!<br>Who can sit and tell lies all night?<br>I might!,football,kick,might,Funny,,
3L21G7IH47BDRIVIGYAG9E6HES71YH,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3BV8HQ2ZZXGAP6W6W0DJP7BGZEOA6M,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 11:44:47 PDT 2019,Fri Apr 12 11:45:27 PDT 2019,Mon Apr 15 11:45:27 PDT 2019,,,,40,0% (0/0),0% (0/0),0% (0/0),THE FOURTH (Where the Sidewalk Ends),Oh<br>CRASH!<br>my<br>BASH!<br>it’s<br>BANG<br>the<br>ZANG!<br>Fourth<br>WHOOSH!<br>of<br>BAROOM!<br>July<br>WHEW!,fourth,july,fireworks,Funny,,
3L21G7IH47BDRIVIGYAG9E6HES71YH,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3RSDURM96B1FY3NOIOAX4HL0J50YEU,AT6OE3TVQUOLY,Submitted,Fri Apr 12 14:45:51 PDT 2019,Fri Apr 12 14:46:13 PDT 2019,Mon Apr 15 14:46:13 PDT 2019,,,,22,0% (0/0),0% (0/0),0% (0/0),THE FOURTH (Where the Sidewalk Ends),Oh<br>CRASH!<br>my<br>BASH!<br>it’s<br>BANG<br>the<br>ZANG!<br>Fourth<br>WHOOSH!<br>of<br>BAROOM!<br>July<br>WHEW!,crash,bash,bang,Funny,,
3L21G7IH47BDRIVIGYAG9E6HES71YH,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3YGXWBAF71WK3YPQXQGVY4HQ3QY4CS,A3DZEICLZNLJVK,Submitted,Fri Apr 12 11:23:03 PDT 2019,Fri Apr 12 11:23:40 PDT 2019,Mon Apr 15 11:23:40 PDT 2019,,,,37,0% (0/0),0% (0/0),0% (0/0),THE FOURTH (Where the Sidewalk Ends),Oh<br>CRASH!<br>my<br>BASH!<br>it’s<br>BANG<br>the<br>ZANG!<br>Fourth<br>WHOOSH!<br>of<br>BAROOM!<br>July<br>WHEW!,Bash,Bang,Zang,Funny,,
3G5RUKN2ECI14OUZD9GY74QT8KR9N8,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3KGTPGBS6Y06MER3F3I7ZV6YQCEU21,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 11:53:05 PDT 2019,Fri Apr 12 11:53:44 PDT 2019,Mon Apr 15 11:53:44 PDT 2019,,,,39,0% (0/0),0% (0/0),0% (0/0),I MUST REMEMBER (Where the Sidewalk Ends),"I must remember…<br>Turkey on Thanksgiving,<br>Pudding on Christmas,<br>Eggs on Easter,<br>Chicken on Sunday,<br>Fish on Friday,<br>Leftovers, Monday,<br>But ah, me—I’m such a dunce.<br>I went and ate them all at once.",dunce,must,remember,Funny,,
3G5RUKN2ECI14OUZD9GY74QT8KR9N8,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3N2BF7Y2VR9ROWPCPMUSVPV629MMHC,A8E99XNOTT390,Submitted,Fri Apr 12 11:15:02 PDT 2019,Fri Apr 12 11:15:54 PDT 2019,Mon Apr 15 11:15:54 PDT 2019,,,,52,0% (0/0),0% (0/0),0% (0/0),I MUST REMEMBER (Where the Sidewalk Ends),"I must remember…<br>Turkey on Thanksgiving,<br>Pudding on Christmas,<br>Eggs on Easter,<br>Chicken on Sunday,<br>Fish on Friday,<br>Leftovers, Monday,<br>But ah, me—I’m such a dunce.<br>I went and ate them all at once.",holidays,food,overeating,Funny,,
3G5RUKN2ECI14OUZD9GY74QT8KR9N8,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3STRJBFXOX6M3HG444Y1UV6QO0VKTS,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:44:25 PDT 2019,Fri Apr 12 15:44:49 PDT 2019,Mon Apr 15 15:44:49 PDT 2019,,,,24,0% (0/0),0% (0/0),0% (0/0),I MUST REMEMBER (Where the Sidewalk Ends),"I must remember…<br>Turkey on Thanksgiving,<br>Pudding on Christmas,<br>Eggs on Easter,<br>Chicken on Sunday,<br>Fish on Friday,<br>Leftovers, Monday,<br>But ah, me—I’m such a dunce.<br>I went and ate them all at once.",Thanksgiving,ate,once,Funny,,
33W1NHWFYH0E5SHWE3W9TRYEC51TZ8,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3H7Z272LX8MZVV5F8N1I4LI8OVCLPK,A2AV3RBSUUG7KB,Submitted,Fri Apr 12 11:36:34 PDT 2019,Fri Apr 12 11:36:56 PDT 2019,Mon Apr 15 11:36:56 PDT 2019,,,,22,0% (0/0),0% (0/0),0% (0/0),SCALE (Falling Up),"If I could only see the scale,<br>I’m sure that it would state<br>That I’ve lost ounces… maybe pounds<br>Or even tons of weight.<br>“You’d better eat some pancakes—<br>You’re skinny as a rail.”<br>I’m sure that’s what the scale would say…<br>If I could see the scale.",scale,skinny,pounds,Sad,,
33W1NHWFYH0E5SHWE3W9TRYEC51TZ8,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3N2BF7Y2VR9ROWPCPMUSVPV629THME,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 11:52:31 PDT 2019,Fri Apr 12 11:53:01 PDT 2019,Mon Apr 15 11:53:01 PDT 2019,,,,30,0% (0/0),0% (0/0),0% (0/0),SCALE (Falling Up),"If I could only see the scale,<br>I’m sure that it would state<br>That I’ve lost ounces… maybe pounds<br>Or even tons of weight.<br>“You’d better eat some pancakes—<br>You’re skinny as a rail.”<br>I’m sure that’s what the scale would say…<br>If I could see the scale.",scale,pounds,weight,Sad,,
33W1NHWFYH0E5SHWE3W9TRYEC51TZ8,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3QL2OFSM97X6P6ZWFVVRXDNQU9MNC3,A39BR7NYRDWC01,Submitted,Fri Apr 12 14:56:22 PDT 2019,Fri Apr 12 14:57:12 PDT 2019,Mon Apr 15 14:57:12 PDT 2019,,,,50,0% (0/0),0% (0/0),0% (0/0),SCALE (Falling Up),"If I could only see the scale,<br>I’m sure that it would state<br>That I’ve lost ounces… maybe pounds<br>Or even tons of weight.<br>“You’d better eat some pancakes—<br>You’re skinny as a rail.”<br>I’m sure that’s what the scale would say…<br>If I could see the scale.",falling,scale,weight,Funny,,
36MUZ9VAE6H9D8U3WQIH3DFALD5ED5,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3PW9OPU9PRZQDH05DF8NOT11FH221Z,AT6OE3TVQUOLY,Submitted,Fri Apr 12 14:48:17 PDT 2019,Fri Apr 12 14:48:59 PDT 2019,Mon Apr 15 14:48:59 PDT 2019,,,,42,0% (0/0),0% (0/0),0% (0/0),THE ACROBATS (Where the Sidewalk Ends),"I’ll swing<br>By my ankles,<br>She’ll cling<br>To your knees<br>As you hang<br>By your nose<br>From a high-up<br>Trapeze.<br>But just one thing, please,<br>Don’t sneeze.",swing,trapeze,sneeze,Funny,,
36MUZ9VAE6H9D8U3WQIH3DFALD5ED5,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3UN61F00HX465JI9TSP0SRMQ3N15R9,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 11:44:02 PDT 2019,Fri Apr 12 11:44:38 PDT 2019,Mon Apr 15 11:44:38 PDT 2019,,,,36,0% (0/0),0% (0/0),0% (0/0),THE ACROBATS (Where the Sidewalk Ends),"I’ll swing<br>By my ankles,<br>She’ll cling<br>To your knees<br>As you hang<br>By your nose<br>From a high-up<br>Trapeze.<br>But just one thing, please,<br>Don’t sneeze.",don't,sneeze,trapeze,Funny,,
36MUZ9VAE6H9D8U3WQIH3DFALD5ED5,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3X4JMASXCNOKU5FJ0PXYBHLV4VP0BC,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:40:45 PDT 2019,Fri Apr 12 15:41:02 PDT 2019,Mon Apr 15 15:41:02 PDT 2019,,,,17,0% (0/0),0% (0/0),0% (0/0),THE ACROBATS (Where the Sidewalk Ends),"I’ll swing<br>By my ankles,<br>She’ll cling<br>To your knees<br>As you hang<br>By your nose<br>From a high-up<br>Trapeze.<br>But just one thing, please,<br>Don’t sneeze.",high-up,trapeze,sneeze,Funny,,
33N1S8XHHM0DW85NCKCZNLFJKMB1Z8,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,32M8BPYGAU1RSH4AK1EIIWCO60YGI0,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 12:13:00 PDT 2019,Fri Apr 12 12:13:48 PDT 2019,Mon Apr 15 12:13:48 PDT 2019,,,,48,0% (0/0),0% (0/0),0% (0/0),A LIGHT IN THE ATTIC (A Light in the Attic),"There’s a light on in the attic.<br>Though the house is dark and shuttered,<br>I can see a flickerin’ flutter,<br>And I know what it’s about.<br>There’s a light on in the attic.<br>I can see it from the outside,<br>And I know you’re on the inside… lookin’ out.",attic,dark,inside,Sad,,
33N1S8XHHM0DW85NCKCZNLFJKMB1Z8,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3CCZ6YKWR8Y01JMNZBPE16MWX2X95U,AG3JMJ1DTXC89,Submitted,Fri Apr 12 13:47:52 PDT 2019,Fri Apr 12 13:48:56 PDT 2019,Mon Apr 15 13:48:56 PDT 2019,,,,64,0% (0/0),0% (0/0),0% (0/0),A LIGHT IN THE ATTIC (A Light in the Attic),"There’s a light on in the attic.<br>Though the house is dark and shuttered,<br>I can see a flickerin’ flutter,<br>And I know what it’s about.<br>There’s a light on in the attic.<br>I can see it from the outside,<br>And I know you’re on the inside… lookin’ out.",shuttered,flickerin' flutter,attic,Neutral,,
33N1S8XHHM0DW85NCKCZNLFJKMB1Z8,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3EA3QWIZ4JAVXMQG41DPHFRDWW6ITF,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:47:20 PDT 2019,Fri Apr 12 15:47:44 PDT 2019,Mon Apr 15 15:47:44 PDT 2019,,,,24,0% (0/0),0% (0/0),0% (0/0),A LIGHT IN THE ATTIC (A Light in the Attic),"There’s a light on in the attic.<br>Though the house is dark and shuttered,<br>I can see a flickerin’ flutter,<br>And I know what it’s about.<br>There’s a light on in the attic.<br>I can see it from the outside,<br>And I know you’re on the inside… lookin’ out.",dark,attic,lookin',Neutral,,
3HXCEECSQM8AMEGQO9J818QTR7JYZ2,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,31N2WW6R9S56OEQWOE1DW5ANM31F30,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 12:14:10 PDT 2019,Fri Apr 12 12:14:25 PDT 2019,Mon Apr 15 12:14:25 PDT 2019,,,,15,0% (0/0),0% (0/0),0% (0/0),THE WORST (Where the Sidewalk Ends),"When singing songs of scariness,<br>Of bloodiness and hairyness,<br>I feel obligated at this moment to remind you<br>Of the most ferocious beat of all:<br>Three thousand pounds and nine feet tall—<br>The Glurpy Slurpy Skakagrall—<br>Who’s standing right behind you.",most,ferocious,beast,Funny,,
3HXCEECSQM8AMEGQO9J818QTR7JYZ2,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,33FBRBDW6PELMZCS9T68FGXV5F5C8O,A2ZFSWLGUV34B0,Submitted,Fri Apr 12 18:10:14 PDT 2019,Fri Apr 12 18:13:09 PDT 2019,Mon Apr 15 18:13:09 PDT 2019,,,,175,0% (0/0),0% (0/0),0% (0/0),THE WORST (Where the Sidewalk Ends),"When singing songs of scariness,<br>Of bloodiness and hairyness,<br>I feel obligated at this moment to remind you<br>Of the most ferocious beat of all:<br>Three thousand pounds and nine feet tall—<br>The Glurpy Slurpy Skakagrall—<br>Who’s standing right behind you.",skakrgrall,scariness,singing,Funny,,
3HXCEECSQM8AMEGQO9J818QTR7JYZ2,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,382M9COHEIUYHU3J8ND81WFNNIMUER,A2C7EYRPWL8B3L,Submitted,Fri Apr 12 16:39:12 PDT 2019,Fri Apr 12 16:39:34 PDT 2019,Mon Apr 15 16:39:34 PDT 2019,,,,22,0% (0/0),0% (0/0),0% (0/0),THE WORST (Where the Sidewalk Ends),"When singing songs of scariness,<br>Of bloodiness and hairyness,<br>I feel obligated at this moment to remind you<br>Of the most ferocious beat of all:<br>Three thousand pounds and nine feet tall—<br>The Glurpy Slurpy Skakagrall—<br>Who’s standing right behind you.",scariness,ferocious,beast,Funny,,
3QGHA0EA0JFAFBIA3ULHUTYAPWYBWB,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,30LSNF239VA1DNW3LMTTGSINWHSI2I,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 11:57:13 PDT 2019,Fri Apr 12 11:58:02 PDT 2019,Mon Apr 15 11:58:02 PDT 2019,,,,49,0% (0/0),0% (0/0),0% (0/0),CRYSTAL BALL (Falling Up),"Come see your life in my crystal glass—<br>Twenty-five cents is all you pay.<br>Let me look into your past—<br>Here’s what you had for lunch today:<br>Tuna salad and mashed potatoes,<br>Green pea soup and apple juice,<br>Collard greens and stewed tomatoes,<br>Chocolate milk and lemon mousse.<br>You admit I’ve told it all?<br>Well, I know it, I confess,<br>Not by looking in my ball,<br>But just by looking at your dress.",crystal,ball,past,Funny,,
3QGHA0EA0JFAFBIA3ULHUTYAPWYBWB,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3MB8LZR5BG8YK48ZVVWA84W9UN9KLP,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:43:15 PDT 2019,Fri Apr 12 15:43:53 PDT 2019,Mon Apr 15 15:43:53 PDT 2019,,,,38,0% (0/0),0% (0/0),0% (0/0),CRYSTAL BALL (Falling Up),"Come see your life in my crystal glass—<br>Twenty-five cents is all you pay.<br>Let me look into your past—<br>Here’s what you had for lunch today:<br>Tuna salad and mashed potatoes,<br>Green pea soup and apple juice,<br>Collard greens and stewed tomatoes,<br>Chocolate milk and lemon mousse.<br>You admit I’ve told it all?<br>Well, I know it, I confess,<br>Not by looking in my ball,<br>But just by looking at your dress.",crystal,lunch,dress,Funny,,
3QGHA0EA0JFAFBIA3ULHUTYAPWYBWB,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3PXX5PX6LYDGVID1SRUR0NX8DIIABW,A2C7EYRPWL8B3L,Submitted,Fri Apr 12 16:42:03 PDT 2019,Fri Apr 12 16:42:52 PDT 2019,Mon Apr 15 16:42:52 PDT 2019,,,,49,0% (0/0),0% (0/0),0% (0/0),CRYSTAL BALL (Falling Up),"Come see your life in my crystal glass—<br>Twenty-five cents is all you pay.<br>Let me look into your past—<br>Here’s what you had for lunch today:<br>Tuna salad and mashed potatoes,<br>Green pea soup and apple juice,<br>Collard greens and stewed tomatoes,<br>Chocolate milk and lemon mousse.<br>You admit I’ve told it all?<br>Well, I know it, I confess,<br>Not by looking in my ball,<br>But just by looking at your dress.",past,lunch,dress,Funny,,
3QD8LUVX4XDNFV6RCPQQTQCPO2HX5O,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3C44YUNSI24GXJHNV63UL8A3FMCPDA,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 12:08:01 PDT 2019,Fri Apr 12 12:08:46 PDT 2019,Mon Apr 15 12:08:46 PDT 2019,,,,45,0% (0/0),0% (0/0),0% (0/0),HOW NOT TO HAVE TO DRY THE DISHES (Falling Up),"If you have to dry the dishes<br>(Such an awful, boring chore)<br>If you have to dry the dishes<br>(‘Stead of going to the store)<br>If you have to dry the dishes<br>And you drop one on the floor—<br>Maybe they won’t let you<br>Dry the dishes anymore.",drop,the,dishes,Funny,,
3QD8LUVX4XDNFV6RCPQQTQCPO2HX5O,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3COPXFW7XCROBPNXNNPHPL5TZX9PKR,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:41:03 PDT 2019,Fri Apr 12 15:41:37 PDT 2019,Mon Apr 15 15:41:37 PDT 2019,,,,34,0% (0/0),0% (0/0),0% (0/0),HOW NOT TO HAVE TO DRY THE DISHES (Falling Up),"If you have to dry the dishes<br>(Such an awful, boring chore)<br>If you have to dry the dishes<br>(‘Stead of going to the store)<br>If you have to dry the dishes<br>And you drop one on the floor—<br>Maybe they won’t let you<br>Dry the dishes anymore.",dishes,chore,drop,Funny,,
